id_,created_at,tweetID,tweet,username,id_str,name,entity,likes,retweets,quotes,replies,sentiment,bidang,gender,link,imageUrl
1228,2024-01-26 15:46:04,1750907968336666900,"Empat wakil di semifinal, satu sudah pastikan tiket laga puncak. Ini jadwal pemain-pemain Merah-Putih di Daihatsu Indonesia Masters 2024 besok. Mulai pukul 13.00 WIB di Istora Senayan, GBK,...",INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,1530901,209,75745,31,Netral,NULL,NULL,https://twitter.com/INABadminton/status/1750907968336666900,https://pbs.twimg.com/media/GEx5fjaa8AAB4T5.jpg:large
1229,2024-01-26 12:10:34,1750853737399357765,Alhamdulillah main hari sabtu lagi Jri? bisa yuk sampe hari mingguTranslate post,chocoathlete,1111654519891361798,c.,Daihatsu,731,201,10976,0,Positif,NULL,NULL,https://twitter.com/chocoathlete/status/1750853737399357765,https://pbs.twimg.com/profile_images/1662866682204024832/yy4WFRwg_200x200.jpg
1230,2024-01-26 4:20:37,1750735469988761785,"Kirim mobil Mitsubishi Xpander dari Sragen tujuan ke Balikpapan dgn kapal roro dan driving estimasi pengiriman 3-4 hari. Ekspedisi Pengiriman Mobil FARHIYAtrans. Kirim mobil, truk, sepeda motor,...",FarhiyaTrans,1306846310285205507,Farhiya Trans,Mitsubishi,48,10,1336,0,Netral,NULL,NULL,https://twitter.com/FarhiyaTrans/status/1750735469988761785,https://pbs.twimg.com/ext_tw_video_thumb/1750735283610701824/pu/img/opKiAFJlg-0bfqPF.jpg:large
1231,2024-01-27 17:18:22,1751293581791531134,Seru di laga terakhir semifinal Daihatsu Indonesia Masters 2024. Selamat Leo/Daniel yang berhasil melaju ke final dan tetap semangat Fajar/Rian. INDONESIA ?? #DIM2024 @BNI46 #BNIGlobalReachIn...,INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,1533463,209,75838,57,Netral,NULL,NULL,https://twitter.com/INABadminton/status/1751293581791531134,https://pbs.twimg.com/media/GE3YOYyaAAAXisB.jpg:large
1232,2024-01-27 15:18:26,1751263402620821762,Laga terakhir di semifinal Daihatsu Indonesia Masters 2024 mempertemukan Fajar/Rian vs Leo/Daniel. Semangat! #DIM2024 @BNI #BNIGlobalReachIndonesianPrideTranslate post,INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,1531024,209,75749,14,Netral,NULL,NULL,https://twitter.com/INABadminton/status/1751263402620821762,https://pbs.twimg.com/media/GE28xDcbMAA1RWI.jpg:large
1233,2024-01-27 7:07:48,1751139927641948447,Pernyataan resmi panitia pelaksana perihal penundaan pertandingan semifinal Daihatsu Indonesia Masters 2024. Kami memohon maaf atas kejadian ini dan selamat kembali menyaksikan babak semifinal...,INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,1533494,209,75837,53,Negatif,NULL,NULL,https://twitter.com/INABadminton/status/1751139927641948447,https://pbs.twimg.com/media/GE1MeSbaEAA0A1B.jpg:large
1234,2024-01-27 8:39:35,1751163027905483034,"Apa kabar Kevin Sanjaya? Yuk cari tahu dari video ini. Ia kemarin mampir di Istora untuk meet n greet, menyapa rekan-rekan pelatnas hingga menonton pertandingan Daihatsu Indonesia Masters 2024....",INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,1533385,209,75837,15,Netral,NULL,NULL,https://twitter.com/INABadminton/status/1751163027905483034,https://pbs.twimg.com/amplify_video_thumb/1751161084126572544/img/8H9HQ_S_6cFNudOc.jpg:large
1235,2024-01-27 7:40:17,1751148105951797499,... Kami memohon maaf atas apa yang terjadi hari ini dan selamat kembali menikmati babak semifinal Daihatsu Indonesia Masters 2024.Translate post,firzieidris,28201831,Firzie A. Idris,Daihatsu,9281,1944,53338,0,Negatif,NULL,NULL,https://twitter.com/firzieidris/status/1751148105951797499,https://pbs.twimg.com/profile_images/1715058947655380992/UjEjKHRB_200x200.jpg
1236,2024-01-27 17:28:05,1751296028706562090,Keterlaluan yg bikin jadwal pertandingan ini. Mau ngebunuh atlet.Translate post,ArisRiiss,752349584,Aris,Daihatsu,1209,787,34342,0,Negatif,NULL,NULL,https://twitter.com/ArisRiiss/status/1751296028706562090,https://pbs.twimg.com/profile_images/1753644768738025472/nvx-vLNh_200x200.jpg
1237,2024-01-27 0:15:50,1751036256874889648,"Data Lengkap Penjualan Mobil Honda Tahun 2023, Ini Produk TerlarisTranslate post",nusantara62,1487316624676110337,nusantara62 redaksi,Honda,11,192,4298,0,Netral,NULL,NULL,https://twitter.com/nusantara62/status/1751036256874889648,https://pbs.twimg.com/profile_images/1487316717093023746/2t6DESx-_200x200.jpg
1238,2024-01-27 10:57:28,1751197725306339504,Terhindar dari timbulnya waterpot~ Air hujan yang menempel di bodi mobil akan turun dan tidak menyentuh permukaan cat terlalu lama. Sehingga permukaannya tidak akan muncul noda yang susah dihilangk...,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56160,35,34457,1,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1751197725306339504,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1239,2024-01-28 3:27:15,1751446815348859263,"Badminton Lovers bisa tebak nggak nih, nama atlet hanya dari matanya? Selamat untuk kamu yang udah berhasil menang tiket gratis nonton Daihatsu Indonesia Masters 2024.Translate post",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,234359,10935,53240,7,Netral,NULL,NULL,https://twitter.com/DaihatsuInd/status/1751446815348859263,https://pbs.twimg.com/ext_tw_video_thumb/1751446628974862336/pu/img/62BE23qgPOWAACq6.jpg:large
1240,2024-01-28 3:27:16,1751446820503666987,Tulis juga di kolom komentar dukungan Sahabat untuk para atlet yang bertanding di Daihatsu Indonesia Masters 2024 ya! #DaihatsuSahabatku #DaihatsuIndonesiaMasters2024 #DIM2024Translate post,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,234349,10953,52686,0,Netral,NULL,NULL,https://twitter.com/DaihatsuInd/status/1751446820503666987,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
1241,2024-01-28 11:43:09,1751571612837744756,Empat partai final Daihatsu Indonesia Masters rampung digelar. Berikut hasil dari pertandingan-pertandingan tersebut. Ganda Campuran: Zheng Siwei/Huang Yaqiong (1/China) vs Hiroki Midorikawa/Natsu...,INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,1533575,209,75841,7,Netral,NULL,NULL,https://twitter.com/INABadminton/status/1751571612837744756,https://pbs.twimg.com/media/GE7VDVhakAAuhIe.jpg:large
1242,2024-01-28 12:25:27,1751582256185905492,LEO/DANIEL SUKSES PERTAHANKAN GELAR JUARA DAIHATSU INDONESIA MASTERS!!! Mereka menjadi kampiun setelah mengalahkan Kim/Anders dari Denmark dengan rubber game. LUAR BIASA!!! ??????...,INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,1533457,209,75837,220,Positif,NULL,NULL,https://twitter.com/INABadminton/status/1751582256185905492,https://pbs.twimg.com/media/GE7exG2aMAAP4E4.jpg:large
1243,2024-01-28 9:30:15,1751538167390642342,Leo Rolly Carnando/Daniel Marthin berhadapan dengan Kim Astrup/Anders Skaarup Rasmussen dari Denmark di laga FINAL ganda putra Daihatsu Indonesia Masters 2024. Berikut rekor pertandingan antar...,INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,1533177,209,76004,3,Netral,NULL,NULL,https://twitter.com/INABadminton/status/1751538167390642342,https://pbs.twimg.com/media/GE62q05aQAASrpu.jpg:large
1244,2024-01-28 13:33:35,1751599401301352859,"Leo/Daniel kembali juara di Istora. Kali ini mereka sukses berdiri di podium tertinggi Daihatsu Indonesia Masters 2024. Selamat dan terima kasih! Juga, keberhasilan Leo/Daniel tidak lepas dari...",INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,1530450,209,75703,28,Netral,NULL,NULL,https://twitter.com/INABadminton/status/1751599401301352859,https://pbs.twimg.com/media/GE7uVf4bQAA8_13.jpg:large
1245,2024-01-28 7:35:01,1751509167171592491,"PP PBSI yang diwakili oleh Ketua Harian Alex Tirta memberikan apresiasi kepada Referee, BWF dan para sponsor (Daihatsu, Yonex-Sunrise dan HSBC) yang telah mendukung terselenggaranya Daihatsu...",INABadminton,1200006384,BADMINTON INDONESIA,Daihatsu,1533591,209,75837,40,Netral,NULL,NULL,https://twitter.com/INABadminton/status/1751509167171592491,https://pbs.twimg.com/media/GE6cRPXasAAHZUJ.jpg:large
1246,2024-02-02 0:45:31,1753218051007459774,"Toyota Hadirkan New Hilux Double Cabin 4×4 yang Tampil Lebih Gagah dan Tangguh, Indonesia Menjadi Negara Pertama yang Memperkenalkan",AhmadRi65992027,2173102243,ruangOto.com,Daihatsu,NULL,NULL,NULL,3,Positif,NULL,NULL,https://twitter.com/AhmadRi65992027,https://pbs.twimg.com/profile_images/618972753127804928/kb2k1eBl_200x200.jpg
1247,2024-01-28 2:45:00,1751436180690739666,Leo/Daniel maju ke final usai menang rubber game dari Fajar/Rian,RadioElshinta,121640063,Radio Elshinta,Daihatsu,3695319,11,1477538,0,Netral,NULL,NULL,https://twitter.com/RadioElshinta/status/1751436180690739666,https://pbs.twimg.com/profile_images/1780465825721573376/XacDE6h6_200x200.jpg
1248,2022-06-20 14:35:59,1538893430713032704,Aaa g nyangka bs direspon ceu yufei sampe di posting. Saking gataunya punya fan di luar china kali ya sampe baru on ig skrg lol alhamdulillah klo pesan gue dan gift dari fan lain bikin hatinya...,anonimuse_,143652783,Dinna,Daihatsu,NULL,NULL,NULL,5,Positif,NULL,NULL,https://twitter.com/anonimuse_,https://pbs.twimg.com/profile_images/1658463091246657536/97zd13l9_200x200.jpg
1249,2024-01-29 7:02:18,1751863321824014681,"Aksesori yang disediakan untuk Hyundai Stargazer saat ini cukup beragam, meliputi eksterior dan interior.Translate post",kompascom,23343960,Kompas.com,Hyundai,8596195,29,2469715,0,Netral,NULL,NULL,https://twitter.com/kompascom/status/1751863321824014681,https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_200x200.jpg
1250,2024-01-28 15:44:50,1751632433647423825,"Mobil Mitsubishi Jetstar kebakar nder. Dr timur dg kecepatan tinggi, terus banting kiri, terbalik kemudian terbakar. Entah krn pengemudi ngantuk/pecah ban. Korban L&P berhasil keluar sebelum...",Biasalaaagh,1322622942971269120,HanyaManusia,Mitsubishi,346,322,25764,7,Negatif,NULL,NULL,https://twitter.com/Biasalaaagh/status/1751632433647423825,https://pbs.twimg.com/profile_images/1750325392706289664/gUsJ0Bod_200x200.jpg
1251,2024-01-28 10:08:30,1751547790680056054,"Innalillahi wa Inna ilaihi roji'un, telah terjadi kecelakaan lalu lintas antara Sepeda Motor Honda Beat dengan Mobil Minibus Wuling di Jalan Raya Padang - Painan tepatnya di depan Polsek Koto...",mindaart,178600446,Minda Art,Wuling,5398,523,23060,1,Negatif,NULL,NULL,https://twitter.com/mindaart/status/1751547790680056054,https://pbs.twimg.com/ext_tw_video_thumb/1751547725563428864/pu/img/fE7GeK8D5sl5puX7.jpg:large
1252,2024-01-28 11:04:33,1751561897265230075,"Simulasi Kredit Syariah Wuling Binguo, DP 15 Persen dengan Bunga Rendah",pikiran_rakyat,58880688,Pikiran Rakyat,Wuling,469181,106,534517,0,Netral,NULL,NULL,https://twitter.com/pikiran_rakyat/status/1751561897265230075,https://pbs.twimg.com/profile_images/1722449854868451328/kNa3NJi3_200x200.jpg
1253,2024-01-29 23:12:14,1752107412436504823,"Jog, rekomendasi bengkel mobil toyota buat ganti lampu depan, area pusat kota ya. Makasih, sehat selalu 🫶?Translate post",jogmfs,420821783,JOGJA MENFESS,Toyota,126292,3662,519539,0,Netral,NULL,NULL,https://twitter.com/jogmfs/status/1752107412436504823,https://pbs.twimg.com/profile_images/1695634766127583233/klIl8cVG_200x200.jpg
1254,2024-01-29 14:00:01,1751968443329556556,Badminton Lovers beruntung banget karena berkesempatan untuk bertemu langsung dengan Chou Tien Chen di Daihatsu Indonesia Masters 2024. Penasaran dengan antusiasme mereka? Tonton sampai habis...,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,234353,10936,53206,2,Netral,NULL,NULL,https://twitter.com/DaihatsuInd/status/1751968443329556556,https://pbs.twimg.com/ext_tw_video_thumb/1751445639685353472/pu/img/DQTTm2OnAz4FfWWm.jpg:large
1255,2024-01-29 14:00:00,1751968438174806094,Sahabat tipe yang mana kalau lagi nonton langsung Daihatsu Indonesia Masters 2024? Coba kasih tau Daimin di kolom komentar ya! #DaihatsuSahabatku #DaihatsuIndonesiaMasters2024 #DIM2024Translate post,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,234201,10962,52535,3,Netral,NULL,NULL,https://twitter.com/DaihatsuInd/status/1751968438174806094,https://pbs.twimg.com/ext_tw_video_thumb/1751447621670141952/pu/img/pAkA9GqumTL2foRh.jpg:large
1256,2024-01-30 6:23:13,1752215871857320442,Salah satu mobil yang akan diluncurkan dalam waktu dekat adalah Hyundai Creta Facelift yang sebelumnya sudah meluncur lebih dulu di global.Translate post,kompascom,23343960,Kompas.com,Hyundai,8597579,29,2470161,0,Netral,NULL,NULL,https://twitter.com/kompascom/status/1752215871857320442,https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_200x200.jpg
1257,2024-01-30 10:11:55,1752273427631874279,"Heboh Skandal Sertifikasi, Toyota Sampai Hino Hentikan ProduksiTranslate post",cnbcindonesia,847372542830444544,CNBC Indonesia,Toyota,207191,36,380177,0,Negatif,NULL,NULL,https://twitter.com/cnbcindonesia/status/1752273427631874279,https://pbs.twimg.com/profile_images/1268802866568806401/nqL8otRC_200x200.jpg
1258,2024-01-30 8:38:46,1752249986287534424,"Daihatsu Indonesia Masters kembali hadir di tahun 2024! Tentunya akan banyak atlet kebanggaan dalam negeri dan luar negeri yang bertanding untuk mengharumkan negaranya masing-masing. Jadi,...",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,234528,10935,53210,1,Positif,NULL,NULL,https://twitter.com/DaihatsuInd/status/1752249986287534424,https://pbs.twimg.com/media/GEcRLBjagAAguIN.jpg:large
1259,2024-01-30 12:08:55,1752302873843781758,"Detik-detik Mobil honda Jazz tergelincir. ?di jalan Tol Ungaran semarang banyumanik. ""Tetep fokus lan waspada dalam berkendara dikala hujan melanda"" Selasa, 30/01/2024 ?info kejadian...",Ilhamtob,1688573026957443072,mr.alergi,Honda,1992,134,3788,0,Negatif,NULL,NULL,https://twitter.com/Ilhamtob/status/1752302873843781758,https://pbs.twimg.com/ext_tw_video_thumb/1752302835386269696/pu/img/IkwA-ejRR3X6C7no.jpg:large
1260,2024-01-30 8:04:13,1752241289532416177,Mobil Honda Brio mengalami kecelakaan tunggal di Kota Malang. Sopir mobil diduga hilang konsentrasi akibat mabuk minuman beralkoholTranslate post,kompascom,23343960,Kompas.com,Honda,8596465,29,2470344,0,Negatif,NULL,NULL,https://twitter.com/kompascom/status/1752241289532416177,https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_200x200.jpg
1261,2024-01-30 9:01:30,1752255706852663519,"Sebuah mobil Honda Brio bernopol N-15xx-AAX terguling di Jalan Letjen Sutoyo Kecamatan Klojen Kota Malang, Selasa (30/1/2024) dinihari. Kanit Gakkum Satlantas Polresta Malang Kota, Iptu Isrofi...",Malangraya_info,1068381082381299713,Malang Raya Info,Honda,488423,187,36089,1,Negatif,NULL,NULL,https://twitter.com/Malangraya_info/status/1752255706852663519,https://pbs.twimg.com/ext_tw_video_thumb/1752255637650898944/pu/img/YMbKU4QZXO0Inizo.jpg:large
1262,2016-05-01 9:09:47,726700131278458880,Mampukah Film Para Youtubers Ini Saingi Civil War dan AADC 2? http://bit.ly/1NLlfBB,WartainCom,4760526727,Wartain,Honda,NULL,NULL,NULL,1,Netral,NULL,NULL,https://twitter.com/WartainCom,https://pbs.twimg.com/profile_images/687797815636955136/bWHXG1UJ_200x200.png
1263,2024-01-30 11:13:11,1752288847105552725,"Berkat program Double Untung Belanja Untung (BRI), Luciana sebagai pemilik toko yang menjual jersey bola berhak membawa pulang mobil Hyundai Stargazer.Translate post",kumparan,759692754985242625,kumparan,Hyundai,1079239,3,1076240,0,Netral,NULL,NULL,https://twitter.com/kumparan/status/1752288847105552725,https://pbs.twimg.com/profile_images/1777904276129624064/YWurU1PS_200x200.jpg
1264,2024-01-30 2:52:33,1752162856739672221,"? NINU NINUUUU ? Perhatian, perhatian hari ini ?????????? ???????? #BukaPaketJNT di aplikasi J&T Express. Yukk, langsung aja buka...",jntexpressid,3253429832,J&T Express Indonesia,Wuling,160858,8,112472,28,Netral,NULL,NULL,https://twitter.com/jntexpressid/status/1752162856739672221,https://pbs.twimg.com/media/GFDu0eibkAAN8mi.jpg:large
1265,2024-01-31 4:32:00,1752550271564349886,Mobil Honda Jazz kabur saat akan ditilang polisi di Tol Pasar Rebo. Mobil tersebut ditilang karena melanggar bahu jalan tol. Begini duduk perkaranya.Translate post,detikcom,69183155,detikcom,Honda,22026126,42,2341131,0,Negatif,NULL,NULL,https://twitter.com/detikcom/status/1752550271564349886,https://pbs.twimg.com/profile_images/1777591926935748608/E9N4gA5T_200x200.jpg
1266,2024-02-01 6:37:45,1752944306984497219,Dijual Mobil. Honda Jazz (Fit) Tahun 2003 Transmisi Otomatis Warna Kuning Asli CBU Monggo kalo ada yg berminat.. 0822.6666.2258 HaturnuhunTranslate post,akangasepso,1245952021,Asep Somantri,Honda,165,184,1193,0,Netral,NULL,NULL,https://twitter.com/akangasepso/status/1752944306984497219,https://pbs.twimg.com/media/GFO1RI5boAAOU2Q.jpg:large
1267,2024-01-31 7:00:00,1752587520041185678,"Kecelakaan tunggal kembali terjadi di jalanan Kota Malang. Setidaknya tiga kali dalam sepekan. Kemarin (30/1), mobil Honda Brio bernomor polisi (nopol) N 1586 AAX terbalik di Jalan Letjen Sutoyo....",radar_malang,528590547,jawaposradarmalang,Honda,120615,178,214082,0,Negatif,NULL,NULL,https://twitter.com/radar_malang/status/1752587520041185678,https://pbs.twimg.com/media/GFJejl3aEAA38xP.jpg:large
1268,2024-01-31 11:11:35,1752650832838062555,"Pilih yang terganteng!? Menurut Mimin sih yang kiri, kalo kamu yang mana? #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56105,35,34421,0,Positif,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1752650832838062555,https://pbs.twimg.com/media/GFKql0RasAA1q2o.jpg:large
1269,2024-02-01 7:50:27,1752962601682898995,Coba dong jawab pertanyaannya dan Daimin bakal kirimin 200 ribu saldo Astrapay untuk 4 orang yang beruntung! Syaratnya: - Follow @DaihatsuInd - RT & LIKE tweet ini - Reply jawaban sebanyak-banyakny...,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,233969,10961,52578,1199,Positif,NULL,NULL,https://twitter.com/DaihatsuInd/status/1752962601682898995,https://pbs.twimg.com/media/GFPGF-rboAAFspo.png:large
1270,2024-02-01 10:00:02,1752995212778258748,Ada yang tiap ganti tahun langsung cek kalender baru buat liat tanggal merah yang banyak bulan apa aja? Ada bangeeet ??Translate post,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,234141,10929,53291,3,Netral,NULL,NULL,https://twitter.com/DaihatsuInd/status/1752995212778258748,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
1271,2024-02-01 12:16:44,1753029612660298141,"Katanya sih mobil FWD yang gapernah dicaci karena ketolong turbo. Sebenernya ga banyak yang bisa tak komen soal mobil ini, soalnya menurutku kalo mau komen ini mobil sih harusnya pake sudut...",MasMasBiassaa,1544688618534408192,Tukang Mobil Mobilan,Honda,74712,478,30959,39,Positif,NULL,NULL,https://twitter.com/MasMasBiassaa/status/1753029612660298141,https://pbs.twimg.com/media/GFQDH9ga8AAVzWI.jpg:large
1272,2024-02-01 4:10:06,1752907148995244195,Suzuki Indonesia Tutup Peluang Hadirkan Saluto 125 di Tanah Air https://otomotif.tempo.co/read/1828362/suzuki-indonesia-tutup-peluang-hadirkan-saluto-125-di-tanah-air?utm_source=Twitter&utm_medium=...,tempodotco,18129942,tempo.co,Suzuki,2256811,18,1339009,1,Netral,NULL,NULL,https://twitter.com/tempodotco/status/1752907148995244195,https://pbs.twimg.com/profile_images/1580466468629594112/Q-zcV6aQ_200x200.jpg
1273,2024-02-01 11:06:44,1753011999460696354,Yang bener aja.. Untung banget dong!!! ? Niatnya beli city car malah dapet Urban SUV yang tampilannya mempesona gini. Gimana nggak bikin orang pada ngelirik!? #Suzuki #SuzukiIndonesia #SuzukiTeM...,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56246,35,34529,1,Positif,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1753011999460696354,https://pbs.twimg.com/media/GFPzG9RbcAAU7vU.jpg:large
1274,2024-02-01 6:00:11,1752934852800675863,"Yuk ajak si kecil untuk main dan belajar di Kidzania! Nggak akan mahal kok karena ada diskon hingga 50% khusus untuk kamu pemilik kendaraan Mobil Mitsubishi. Hemat kan? Yuk, langsung ke Kidzania...",semuasale,743023198174740480,Semua.Sale,Mitsubishi,572,294,7218,0,Positif,NULL,NULL,https://mobile.twitter.com/semuasale/status/1752934852800675863,https://pbs.twimg.com/media/GFOs9QMW8AABkAb.jpg:large
1275,2024-02-02 11:30:00,1753380242293760360,"Lagi di jalan pulang, paling enak emang dengerin lagu-lagu sendu biar kaya di film-film. Coba dong share lirik lagu patah hati paling ngilu versi kalian! #ToyotaAfterHoursTranslate post",ToyotaID,64310527,Toyota Indonesia,Toyota,182684,17892,50896,6,Netral,NULL,NULL,https://twitter.com/ToyotaID/status/1753380242293760360,https://pbs.twimg.com/media/GFU6KjGbcAAy8CD.jpg:large
1276,2024-02-16 8:40:14,1758410949936271445,Daihatsu Indonesia · @DaihatsuInd. ·. Feb 1. Coba dong jawab pertanyaannya dan Daimin bakal kirimin 200 ribu saldo Astrapay untuk 4 orang yang beruntung desma (@desma90s) on X https://t.co/ALnDsuFWUW,desma90s,2935639436,desma,Daihatsu,NULL,NULL,NULL,2140,Positif,NULL,NULL,https://twitter.com/desma90s,https://pbs.twimg.com/profile_images/1725408876890402816/AUN-6LBR_200x200.jpg
1277,2024-02-02 2:21:39,1753242246667977023,"Hyundai Creta memiliki konfigurasi 5 seater yang cocok bagi Anda yang senang berpergian, seat belakang pada Creta juga dapat dilipat untuk menambah ruang simpan pada mobil ini. Kunjungi showroom...",hyundaimobil,160138881,Hyundai Indonesia,Hyundai,12626,96,7015,0,Positif,NULL,NULL,https://twitter.com/hyundaimobil/status/1753242246667977023,https://pbs.twimg.com/media/GFTEXoubcAAywdd.jpg:large
1278,2024-02-02 10:44:36,1753368816174993895,#2 Cek telapak ban Pastikan tidak ada benda asing tajam yang menancap ke ban mobil seperti batu ataupun paku.Translate post,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56164,35,34457,1,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1753368816174993895,https://pbs.twimg.com/profile_images/1670997078397558784/H9lEhaOq_200x200.jpg
1279,2024-02-03 13:47:00,1753777108562973113,"Halo Sobat BRI, Selain memudahkan dan bikin transaksi jadi lebih cepat, ternyata transaksi pakai EDC BRI bisa dapet mobil lho. Nah, contohnya Ibu Luciana, pedagang Tanah Abang ini mendapatkan...",promo_BRI,1398703135,BANK BRI,Hyundai,181872,5,45760,12,Positif,NULL,NULL,https://twitter.com/promo_BRI/status/1753777108562973113,https://pbs.twimg.com/ext_tw_video_thumb/1753776227138314240/pu/img/ea6QSCjEBj_faUIq.jpg:large
1280,2024-02-03 11:05:25,1753736441841221756,Sama-sama spesial dan jadi favorit banyak orang~ #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56178,35,34457,2,Positif,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1753736441841221756,https://pbs.twimg.com/media/GFaF_o6aIAAoGWW.jpg:large
1281,2024-02-04 4:40:00,1754001836233699455,"Mantan Kades Beri Anak 17 Tahun Kado Mobil Toyota Supra Seharga Rp2,2 Miliar, Intip SpesifikasinyaTranslate post",officialinews_,132078023,iNews,Toyota,430878,0,181860,0,Positif,NULL,NULL,https://twitter.com/officialinews_/status/1754001836233699455,https://pbs.twimg.com/profile_images/1636704614966874114/90wa1guQ_200x200.jpg
1282,2024-02-04 10:56:00,1754096459828330691,Akun Instagram TMC Polda Metro Jaya mengunggah video berisi pencopotan strobo biru yang ada di mobil Toyota Kijang Innova Zenix berpelat nomor ZZD.Translate post,detikcom,69183155,detikcom,Toyota,21718891,41,2321654,0,Negatif,NULL,NULL,https://twitter.com/detikcom/status/1754096459828330691,https://pbs.twimg.com/profile_images/1683699442195779585/RiZF3LYN_200x200.jpg
1283,2024-02-04 12:00:01,1754112572805255193,"Malam, dibalik jadi ""malam"". Kata apa lagi yang kalo dibalik tetep sama? ?Translate post",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,234039,10929,53291,52,Netral,NULL,NULL,https://twitter.com/DaihatsuInd/status/1754112572805255193,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
1284,2024-02-04 3:04:10,1753977721842209190,Dapatkan Mobil Honda Impian Anda sekarang juga di Honda Promo Jakarta. DP Rendah mulai dari 20% dan Angsuran Ringan. Hubungi kami sekarang juga. #hondabrio #hondabrv #hondawrv #hondahrv #hondacrv...,HondaPromo_Jkt,1753966679993012224,Bimo,Honda,1,2,2,0,Netral,NULL,NULL,https://twitter.com/HondaPromo_Jkt/status/1753977721842209190,https://pbs.twimg.com/media/GFdgbTybMAA-TDm.jpg:large
1285,2024-02-04 11:33:13,1754105827382931948,Bermanuver di jalan juga harus pinter-pinter~ Pahami kiat-kiat bermanuver biar kamu nyetirnya makin jago! #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56329,34,34992,2,Netral,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1754105827382931948,https://pbs.twimg.com/media/GFfV8QNa4AA-t0g.jpg:large
1286,2024-02-04 11:32:12,1754105570322518512,"Bukan pesawat tapi bisa banget Auto-pilot! ? Pokoknya dijamin anti pegel nyetir di tol pake Suzuki Baleno, soalnya fitur Cruise Control-nya bikin kamu nyaman dan makin fokus di perjalanan....",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,56307,34,34970,47,Positif,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1754105570322518512,https://pbs.twimg.com/media/GFfVtN-bwAAF5hd.jpg:large
1287,2024-02-04 22:28:07,1754270639484223868,"Kecelakaan maut mobil Mitsubishi Expander menewaskan bocah 8 tahun di Pekanbaru, Riau. Polisi telah amankan pelaku untuk dimintai keterangan.Translate post",kompascom,23343960,Kompas.com,Mitsubishi,8600120,29,2473971,0,Negatif,NULL,NULL,https://twitter.com/kompascom/status/1754270639484223868,https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_200x200.jpg
1288,2024-02-04 10:45:15,1754093757665009692,"Selamat Kepada Para Pemenang #WulingQuiz Tebak Mobil Wuling @mrifqi_s @natali4rose @youngpaphi @ipar @D_vhy132 Mohon kirim data diri Anda dengan format Nama Lengkap, Alamat Lengkap, No. HP,...",WulingMotorsID,757798365933383680,WulingMotorsID,Wuling,36789,199,12706,8,Positif,NULL,NULL,https://twitter.com/WulingMotorsID/status/1754093757665009692,https://pbs.twimg.com/media/GFfK8NAawAAg_tW.jpg:large
